review_id;user_id;business_id;stars;useful;funny;cool;text;date
BfIioYva21KCm-4LMkjMHQ;WbSzNsehu1ilac1eY-Ol7A;4e9tguRcMc4S5hzBlfC62A;5;13;4;2;"We were looking for a dinner spot and then we find this place on yelp and decied to give it a try. We had to wait for the food for around 20-30 minutes but it was worth it..

The bar offers regional as well as mixed drinks. Atmosphere here is great and staff here are very helpful. Food here is amazing and worth to wait but bit pricy.

Because of this covid they follow social distancing, masks enforced..";22/09/2020 09:30
Nr_juOmZhmox4kfK68jZVQ;_U9iuiNTNUbLreeXQF62PQ;TnB88L2wYnBL6X9axvzg2Q;5;1;0;1;Hotel Mcoy is sparkling with creativity and beauty. We stopped for just one night on a long road trip and would have happily stayed longer. From the chalkboard in the room to the selection of books (yay Agatha Christie!), to the murals and quotes and oatmeal breakfast we just loved everything about this place. I wish they had a chain all the way across America because they have created a wonderful, warm and unique environment that I hope they will develop and expand. The big chains have much to learn from their heart filled approach to the hospitality business. Kudos to the whole Hotel Mcoy team! So glad we found you!;08/04/2021 16:23
JCgjRR_F-NYtkun9ZAf6nw;rMCx8z0tseIOG7cdo0BWuw;JkBiCY04rSSAa7qrawqUsg;5;2;0;0;"Affordable comfort food. When you walk into the Cafe you are asked to place your name down on a sheet of paper attached to clipboard. If there's a line.. it's worth the wait. This isn't one of those places in which you will be blown away by how fantastic the food is, so don't expect that. Expect consistency and huge portions of comfort food. I can almost guarantee that you will leave with leftovers. 

Even better, the check that you will receive at the end of your meal will make you think that your server missed a few items. They didn't. It's just that affordable. 

Service is always reliable. However, I'm sure going to miss Jesse. I digress. Let's talk about my favorite choices: 

In the words of Ron Swanson, ""why would anyone eat anything other than breakfast food"" 
1. Hot chocolate (don't pass of the whip cream) 
2. Any skillet on the menu
3. Farmers breakfast 
4. Country fried stake and eggs 
5. Corn beef hash (this will be under the eggs option) 

Best of luck. Bring your A game and an empty stomach.";17/04/2021 22:12
TEDhJYho9B--Q-Motytr2Q;9Vmmha790gzJsKeOSKJZrw;KPIjz4gMwMTZzTGT_g8Byw;4;1;0;0;I've never heard of this place but looked it up online and saw how close it was to home. When I ordered I was a little skeptical but when my food came to me it was so  fresh, which is a plus considering most places. The food is a little pricey but is worth the price. Btw the chicken wings are amazing!!!;08/05/2020 23:00
19p51srzjWbdIl8m7Hy39w;QOg1dKpQklyjWzel1LeNgQ;Hmla5-rI6eLz4ARuJMHIjQ;5;1;0;2;"Such a gorgeous hotel with a rooftop (mini) swimming pool with hospitable staff. The females wear the cutests lil dresses.  The atmosphere is stunning from the moment you walk into the lobby to smell the flowing aromatherapeutic smells coming from the spa with all the eclectic decorations, flowing water wall, 3 bars and steak restarant Oak its exciting!

A must visit including the spa with coed dry sauna.

I enjoyed my visit";15/10/2018 14:55
sHNtpwgWVcDiVIFJJL4-_A;jEFLe8iOs9VTmP89kVYy5g;uYMVRPYEqpmVXWN2xOs5KQ;3;1;0;0;This place truly has been a bag of mixed reviews over the years. Years back it was solid. Food was not overpriced, atmosphere was there, and wine offerings sufficed. When the tyrannical government restrictions were imposed in Q1 and Q2 of 2020 -- this place made a stinky mess in their bed. I caught them charging me for my wine club membership during the months they were closed. When I called to have charges reversed I was given a slight attitude. They tried to pull a fast one and tell me I could have come into their closed restaurant to pick up my wine and go drink it at home. Let's be real. Makes no sense.;24/06/2021 20:29
HU_tEJuWyIlwnqm9zFtwOw;-aW3a8ShSoEZ6SLq0G-3CQ;1tTv3J1_b_pYLv2eGIn35g;5;0;0;0;I can't thank Prime Masters enough for the job they did. We had them paint the exterior of our house and our house never looked so good! The crew was extremely professional and did not miss a single spot.;11/07/2021 13:16
EL4c3sT81EZB-8dPrs8gww;pKAP3HaZdehkocyWZ_6UTQ;YxzjYHBkWLwxpvOlcjKkhw;1;11;8;3;"To the asshole bartending the back bar who told us to ""go back home"" after my (first-time visitor) friend tried to order a hurricane (""this ain't Bourbon St.""): This was my home. I sat in this goddamned bar every single night after getting off work at Fiorella's. This bar was the last place I sat, until the sun came up, the night before I left town after my house was condemned.

So, rad that you've since taken over this place with your requisite hipster face tattoo, but really, a simple ""don't got it, what else can I get you"" would have sufficed. Nice to see hospitality is still alive and well. If I recall, it's what pays the bills in this town.";06/10/2011 17:13
C5pGEYKOSs58bJtU_dk4zQ;SbICYDEnGRpZ-IdM6T-yhg;R_u4QTal0d5f-FHr7BUXcw;4;0;0;0;I love the food here. I could eat it every week. But when I went there yesterday the place was packed with people and there was NO social distancing. People one on top of the other. It got so crowded we had to leave. People were no farther away than 2 feet, sometimes less. But the food is always excellent.;13/07/2021 17:46
EZHc0WXdKiyAYgHi3_nFBQ;zlfMdIv6tyYYk899ilCC1Q;IugZN82XkjPt1ejnXXE_tQ;4;1;0;0;Great space. Good vibe lack of cold pre work out drinks or shake center. Some under utilized space but nice staff overall.;04/07/2019 19:54
nAibnDbGRSgmk_cVnW2HsQ;vLYERY6it5JMJsmq9KqMQQ;CXn9ZxbUYmqsLIzjbSJeuA;1;5;0;0;Very rude dark haired lady. Every. Single. Time. May start going elsewhere despite the convenience.;28/02/2020 05:20
ZsQtxwlzqeb0pckr9-oRJA;B-rZzABcK9i_T5WMu3fEKQ;Hrc3ZSMRw2arQHaDUo61MA;5;0;0;0;The staff here is so engaging and friendly! It's like being at my friends house. The food is good and the service is great. I love sitting at the bar with friends!;17/07/2021 00:44
tboWyC4G3cNGCUIKZGLZQw;KyltbM8kmNoBNezOdKxnZw;qJAWrsvNv74KYAoo6TAj0A;5;0;0;0;Long's has the absolute best yeast donuts in the world! Once you try them, you'll snub all others. They also have a fabulous chocolate cheesecake. Remember to bring cash, because that's the only payment form they accept.;17/07/2021 11:32
PAz3lkrgaIUEgHS2_IAKmg;5CpIu_UkdVfrri5t2nKBnQ;pm1bStJuol5XmxE_atZhCQ;3;0;0;0;"Recent visit...actually, 2.5 stars.
I ordered Shio Ramen this occasion.
It was rather busy evening as there were fair number of guests in the shop. 
I felt like the amount got smaller compared to the last time.
Broth was, again, rather not hot but just warm...so, this is still negative point for my taste; but many may prefer not so hot broth temperature.
Flavor/Taste was OK, not too thin or not too salty.
Noodle was cooked a little too much for my taste.
Chashu Pork this time was really chewy, not soft...as if it was not cooked long enough.
I will try again when I get a chance...hopefully, broth temperature will be improved somewhat.";18/07/2021 15:39
qbW-gxmVToROMjYiMnMZ1w;W3ysWL_V19TTmAvxMRKnxA;bACIZGdHRFfNtrufH0wMbQ;5;1;0;0;"Simply the best everything bagel ever! I specially make a trip here just for the bagels. Wish there was one closer to center city! Nice staff! 
There's a parking lot!";27/01/2021 12:58
w8q82MYXzDUixTwOp69cVw;VajyXsYKfPxno_2KGxvQGw;ZCyRHFSAAgoC7d1u3MHg2g;1;5;0;1;I genuinely advise people to stay away from leasing from this company. I have had much better experiences leasing from other agencies in the area;10/03/2018 21:54
30z8Yp5G6TxZTxURO4EwWw;lGqiE3mOsvMwtDKuP1FJFw;w-REBcYo8sagffUVMLOpWA;5;1;0;0;If you're interested in a top quality detail, Dane is your guy! I was floored that my Jeep looked better after this detail than the day I brought it home from the dealership (with 17 miles on it).  Scratches gone, leather treated, all the sand...what sand?!? In addition to having insane detailing skills, Dane is super responsive, extremely professional, and just a nice guy. Treat yourself to Aqua Clean - the smile you'll have looking at the finished product will sparkle ALMOST as much as your refreshed ride!;11/10/2019 00:50
Fqah8Xf1f8IiFW6PszOepg;k0vn8WatAjTuypfGG9y5Iw;lh3ApskP-4XVdsQ-82792g;1;4;0;0;"Here it goes! Inspired to write my first ever yelp review because the baristas here literally are too jaded to function. Exceedingly rude staff even after offering my business regularly and ""killing them with kindness"" which is a ridiculous sentiment as a customer.  Learn to treat your patrons with respect instead of being reflexively rude. The coffee is fine";01/04/2020 16:09
2GSec6ALhXhXw_KFdzAcwg;8WqQO2GpuKFExrXqkgnePg;sHT5IU_FdpewbBX-106MTA;1;1;0;0;The staff refused to seat us at a 4 top even though the place had only 2 parties. We finally sat on the driveway and waited 10 minutes for a server. We finally left. This is very different from my 2 prior experiences at the former location. The family vibe and friendly staff are gone.;22/07/2021 17:14
gj9PYEi3TASe2pILckaWIw;5-bqaDnfp0ytZxgCShI_WA;fKFY6nfVdaaAvzceXF2U-w;2;1;0;0;"First and foremost, this place has NO business having the word ""Express"" in their name. 
I chose this urgent care because they could do on-site xrays and they accepted online 'reservations'.   When I got there, I was summoned to the desk pretty quickly (a good sign, I thought) though I was a little confused bc I had 'pre-registered' online and didn't think i had to register again.

I was told by the pleasant front desk person that i would be called.   Little did I know 1 hour and 45 mins would go by, before I finally had to say something.   At that point, I mentioned that I had a 11:30 appointment and it was explained to me that it really wasn't a true appointment.  (Then why have this feature?!?).  She checked her schedule and told me that I would be called next.  (I had invested significant time already and had a specific needs so I couldn't just to go any urgent care). 

Another 45 mins ticked by (and by the way, others who were there before me had still not been called so I wasn't THAT surprised to not be called next) and I went to the front desk again.  A different front desk person said she would 'see what was going on' and again came out and said I would be called next.   Thankfully this time, I was called within 10 minutes. But when I walked back it didn't seem as if any of the staff was in ANY hurry in caring for the patients.. They were basically seeing one patient per hour almost. There was NO URGENCY whatsoever to get people through.  Granted, they were friendly and APN that i ending up seeing was nice and caring enough.  Ultimately, I accomplished what I wanted (xray and meds) but felt I had to pay the price with 1/2 of my day.  By the time my visit was over, it was 4.5 hours in!!  Completely unnecessary!!";07/01/2019 00:18
